Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Sheath_sumtemp	Sheath_diameter	Sheath_length	Sheath_final_length	Sheath_surface	Sheath_PAR	Photosynthetic
39.0	254.9	-0.4	3	Maxwell	(1,)	-1	1	136.1	0.4	0.0	2.148	0.0	0.0	True
39.0	254.9	-0.4	3	Maxwell	(1,)	-1	2	36.5	0.4	0.0	2.70152	0.0	0.0	True
39.0	254.9	-0.4	4	Maxwell	(1,)	-1	1	198.9	0.4	2.148	2.148	1.34962820398	0.0	True
39.0	254.9	-0.4	4	Maxwell	(1,)	-1	2	99.4	0.4	0.0	2.70152	0.0	0.0	True
39.0	254.9	-0.4	4	Maxwell	(1,)	-1	3	0.1	0.4	0.0	3.25504	0.0	0.0	True
40.0	256.9	2.0	1	Maxwell	(1,)	-1	1	191.1	0.4	2.08833333333	2.148	1.31213853165	0.0	True
40.0	256.9	2.0	1	Maxwell	(1,)	-1	2	101.4	0.4	0.0	2.70152	0.0	0.0	True
40.0	256.9	2.0	1	Maxwell	(1,)	-1	3	2.1	0.4	0.0	3.25504	0.0	0.0	True
40.0	256.9	2.0	2	Maxwell	(1,)	-1	1	181.1	0.4	1.42115151515	2.148	0.892935831928	0.0	True
40.0	256.9	2.0	2	Maxwell	(1,)	-1	2	80.6	0.4	0.0	2.70152	0.0	0.0	True
40.0	256.9	2.0	3	Maxwell	(1,)	-1	1	138.1	0.4	0.0	2.148	0.0	0.0	True
40.0	256.9	2.0	3	Maxwell	(1,)	-1	2	38.5	0.4	0.0	2.70152	0.0	0.0	True
40.0	256.9	2.0	4	Maxwell	(1,)	-1	1	200.9	0.4	2.148	2.148	1.34962820398	0.0	True
40.0	256.9	2.0	4	Maxwell	(1,)	-1	2	101.4	0.4	0.0	2.70152	0.0	0.0	True
40.0	256.9	2.0	4	Maxwell	(1,)	-1	3	2.1	0.4	0.0	3.25504	0.0	0.0	True
41.0	257.7	0.8	1	Maxwell	(1,)	-1	1	191.9	0.4	2.13172727273	2.148	1.33940374789	0.0	True
41.0	257.7	0.8	1	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
41.0	257.7	0.8	1	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
41.0	257.7	0.8	2	Maxwell	(1,)	-1	1	181.9	0.4	1.46454545455	2.148	0.92020104817	0.0	True
41.0	257.7	0.8	2	Maxwell	(1,)	-1	2	81.4	0.4	0.0	2.70152	0.0	0.0	True
41.0	257.7	0.8	3	Maxwell	(1,)	-1	1	138.9	0.4	0.0	2.148	0.0	0.0	True
41.0	257.7	0.8	3	Maxwell	(1,)	-1	2	39.3	0.4	0.0	2.70152	0.0	0.0	True
41.0	257.7	0.8	4	Maxwell	(1,)	-1	1	201.7	0.4	2.148	2.148	1.34962820398	0.0	True
41.0	257.7	0.8	4	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
41.0	257.7	0.8	4	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
42.0	257.7	-0.3	1	Maxwell	(1,)	-1	1	191.9	0.4	2.13172727273	2.148	1.33940374789	0.0	True
42.0	257.7	-0.3	1	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
42.0	257.7	-0.3	1	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
42.0	257.7	-0.3	2	Maxwell	(1,)	-1	1	181.9	0.4	1.46454545455	2.148	0.92020104817	0.0	True
42.0	257.7	-0.3	2	Maxwell	(1,)	-1	2	81.4	0.4	0.0	2.70152	0.0	0.0	True
42.0	257.7	-0.3	3	Maxwell	(1,)	-1	1	138.9	0.4	0.0	2.148	0.0	0.0	True
42.0	257.7	-0.3	3	Maxwell	(1,)	-1	2	39.3	0.4	0.0	2.70152	0.0	0.0	True
42.0	257.7	-0.3	4	Maxwell	(1,)	-1	1	201.7	0.4	2.148	2.148	1.34962820398	0.0	True
42.0	257.7	-0.3	4	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
42.0	257.7	-0.3	4	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
43.0	257.7	-0.3	1	Maxwell	(1,)	-1	1	191.9	0.4	2.13172727273	2.148	1.33940374789	0.0	True
43.0	257.7	-0.3	1	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
43.0	257.7	-0.3	1	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
43.0	257.7	-0.3	2	Maxwell	(1,)	-1	1	181.9	0.4	1.46454545455	2.148	0.92020104817	0.0	True
43.0	257.7	-0.3	2	Maxwell	(1,)	-1	2	81.4	0.4	0.0	2.70152	0.0	0.0	True
43.0	257.7	-0.3	3	Maxwell	(1,)	-1	1	138.9	0.4	0.0	2.148	0.0	0.0	True
43.0	257.7	-0.3	3	Maxwell	(1,)	-1	2	39.3	0.4	0.0	2.70152	0.0	0.0	True
43.0	257.7	-0.3	4	Maxwell	(1,)	-1	1	201.7	0.4	2.148	2.148	1.34962820398	0.0	True
43.0	257.7	-0.3	4	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
43.0	257.7	-0.3	4	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
44.0	257.7	-1.8	1	Maxwell	(1,)	-1	1	191.9	0.4	2.13172727273	2.148	1.33940374789	0.0	True
44.0	257.7	-1.8	1	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
44.0	257.7	-1.8	1	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
44.0	257.7	-1.8	2	Maxwell	(1,)	-1	1	181.9	0.4	1.46454545455	2.148	0.92020104817	0.0	True
44.0	257.7	-1.8	2	Maxwell	(1,)	-1	2	81.4	0.4	0.0	2.70152	0.0	0.0	True
44.0	257.7	-1.8	3	Maxwell	(1,)	-1	1	138.9	0.4	0.0	2.148	0.0	0.0	True
44.0	257.7	-1.8	3	Maxwell	(1,)	-1	2	39.3	0.4	0.0	2.70152	0.0	0.0	True
44.0	257.7	-1.8	4	Maxwell	(1,)	-1	1	201.7	0.4	2.148	2.148	1.34962820398	0.0	True
44.0	257.7	-1.8	4	Maxwell	(1,)	-1	2	102.2	0.4	0.0	2.70152	0.0	0.0	True
44.0	257.7	-1.8	4	Maxwell	(1,)	-1	3	2.9	0.4	0.0	3.25504	0.0	0.0	True
45.0	258.3	0.6	1	Maxwell	(1,)	-1	1	192.5	0.4	2.148	2.148	1.34962820398	0.0	True
45.0	258.3	0.6	1	Maxwell	(1,)	-1	2	102.8	0.4	0.0	2.70152	0.0	0.0	True
45.0	258.3	0.6	1	Maxwell	(1,)	-1	3	3.5	0.4	0.0	3.25504	0.0	0.0	True
45.0	258.3	0.6	2	Maxwell	(1,)	-1	1	182.5	0.4	1.49709090909	2.148	0.940649960351	0.0	True
45.0	258.3	0.6	2	Maxwell	(1,)	-1	2	82.0	0.4	0.0	2.70152	0.0	0.0	True
45.0	258.3	0.6	3	Maxwell	(1,)	-1	1	139.5	0.4	0.0	2.148	0.0	0.0	True
45.0	258.3	0.6	3	Maxwell	(1,)	-1	2	39.9	0.4	0.0	2.70152	0.0	0.0	True
45.0	258.3	0.6	4	Maxwell	(1,)	-1	1	202.3	0.4	2.148	2.148	1.34962820398	0.0	True
45.0	258.3	0.6	4	Maxwell	(1,)	-1	2	102.8	0.4	0.0	2.70152	0.0	0.0	True
45.0	258.3	0.6	4	Maxwell	(1,)	-1	3	3.5	0.4	0.0	3.25504	0.0	0.0	True
46.0	262.6	4.3	1	Maxwell	(1,)	-1	1	196.8	0.4	2.148	2.148	1.34962820398	0.0	True
46.0	262.6	4.3	1	Maxwell	(1,)	-1	2	107.1	0.4	0.0	2.70152	0.0	0.0	True
46.0	262.6	4.3	1	Maxwell	(1,)	-1	3	7.8	0.4	0.0	3.25504	0.0	0.0	True
46.0	262.6	4.3	2	Maxwell	(1,)	-1	1	186.8	0.4	1.73033333333	2.148	1.08720049765	0.0	True
46.0	262.6	4.3	2	Maxwell	(1,)	-1	2	86.3	0.4	0.0	2.70152	0.0	0.0	True
46.0	262.6	4.3	3	Maxwell	(1,)	-1	1	143.8	0.4	0.0	2.148	0.0	0.0	True
46.0	262.6	4.3	3	Maxwell	(1,)	-1	2	44.2	0.4	0.0	2.70152	0.0	0.0	True
46.0	262.6	4.3	4	Maxwell	(1,)	-1	1	206.6	0.4	2.148	2.148	1.34962820398	0.0	True
46.0	262.6	4.3	4	Maxwell	(1,)	-1	2	107.1	0.4	0.0	2.70152	0.0	0.0	True
46.0	262.6	4.3	4	Maxwell	(1,)	-1	3	7.8	0.4	0.0	3.25504	0.0	0.0	True
47.0	266.6	4.0	1	Maxwell	(1,)	-1	1	200.8	0.4	2.148	2.148	1.34962820398	0.0	True
47.0	266.6	4.0	1	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
47.0	266.6	4.0	1	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
47.0	266.6	4.0	2	Maxwell	(1,)	-1	1	190.8	0.4	1.9473030303	2.148	1.22352657886	0.0	True
47.0	266.6	4.0	2	Maxwell	(1,)	-1	2	90.3	0.4	0.0	2.70152	0.0	0.0	True
47.0	266.6	4.0	3	Maxwell	(1,)	-1	1	147.8	0.4	0.0	2.148	0.0	0.0	True
47.0	266.6	4.0	3	Maxwell	(1,)	-1	2	48.2	0.4	0.0	2.70152	0.0	0.0	True
47.0	266.6	4.0	4	Maxwell	(1,)	-1	1	210.6	0.4	2.148	2.148	1.34962820398	0.0	True
47.0	266.6	4.0	4	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
47.0	266.6	4.0	4	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
48.0	266.6	-1.8	1	Maxwell	(1,)	-1	1	200.8	0.4	2.148	2.148	1.34962820398	0.0	True
48.0	266.6	-1.8	1	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
48.0	266.6	-1.8	1	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
48.0	266.6	-1.8	2	Maxwell	(1, 1)	1	1	0.0	0.4	0.0	2.148	0.0	0.0	True
48.0	266.6	-1.8	2	Maxwell	(1,)	-1	1	190.8	0.4	1.9473030303	2.148	1.22352657886	0.0	True
48.0	266.6	-1.8	2	Maxwell	(1,)	-1	2	90.3	0.4	0.0	2.70152	0.0	0.0	True
48.0	266.6	-1.8	2	Maxwell	(1,)	-1	3	0.0	0.4	0.0	3.25504	0.0	0.0	True
48.0	266.6	-1.8	3	Maxwell	(1,)	-1	1	147.8	0.4	0.0	2.148	0.0	0.0	True
48.0	266.6	-1.8	3	Maxwell	(1,)	-1	2	48.2	0.4	0.0	2.70152	0.0	0.0	True
48.0	266.6	-1.8	4	Maxwell	(1,)	-1	1	210.6	0.4	2.148	2.148	1.34962820398	0.0	True
48.0	266.6	-1.8	4	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
48.0	266.6	-1.8	4	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
49.0	266.6	-2.0	1	Maxwell	(1,)	-1	1	200.8	0.4	2.148	2.148	1.34962820398	0.0	True
49.0	266.6	-2.0	1	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
49.0	266.6	-2.0	1	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
49.0	266.6	-2.0	2	Maxwell	(1,)	-1	1	190.8	0.4	1.9473030303	2.148	1.22352657886	0.0	True
49.0	266.6	-2.0	2	Maxwell	(1,)	-1	2	90.3	0.4	0.0	2.70152	0.0	0.0	True
49.0	266.6	-2.0	2	Maxwell	(1,)	-1	3	0.0	0.4	0.0	3.25504	0.0	0.0	True
49.0	266.6	-2.0	3	Maxwell	(1,)	-1	1	147.8	0.4	0.0	2.148	0.0	0.0	True
49.0	266.6	-2.0	3	Maxwell	(1,)	-1	2	48.2	0.4	0.0	2.70152	0.0	0.0	True
49.0	266.6	-2.0	4	Maxwell	(1,)	-1	1	210.6	0.4	2.148	2.148	1.34962820398	0.0	True
49.0	266.6	-2.0	4	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
49.0	266.6	-2.0	4	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
50.0	266.6	-1.4	1	Maxwell	(1,)	-1	1	200.8	0.4	2.148	2.148	1.34962820398	0.0	True
50.0	266.6	-1.4	1	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
50.0	266.6	-1.4	1	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
50.0	266.6	-1.4	2	Maxwell	(1,)	-1	1	190.8	0.4	1.9473030303	2.148	1.22352657886	0.0	True
50.0	266.6	-1.4	2	Maxwell	(1,)	-1	2	90.3	0.4	0.0	2.70152	0.0	0.0	True
50.0	266.6	-1.4	2	Maxwell	(1,)	-1	3	0.0	0.4	0.0	3.25504	0.0	0.0	True
50.0	266.6	-1.4	3	Maxwell	(1,)	-1	1	147.8	0.4	0.0	2.148	0.0	0.0	True
50.0	266.6	-1.4	3	Maxwell	(1,)	-1	2	48.2	0.4	0.0	2.70152	0.0	0.0	True
50.0	266.6	-1.4	4	Maxwell	(1,)	-1	1	210.6	0.4	2.148	2.148	1.34962820398	0.0	True
50.0	266.6	-1.4	4	Maxwell	(1,)	-1	2	111.1	0.4	0.0	2.70152	0.0	0.0	True
50.0	266.6	-1.4	4	Maxwell	(1,)	-1	3	11.8	0.4	0.0	3.25504	0.0	0.0	True
51.0	268.8	2.2	1	Maxwell	(1,)	-1	1	203.0	0.4	2.148	2.148	1.34962820398	0.0	True
51.0	268.8	2.2	1	Maxwell	(1,)	-1	2	113.3	0.4	0.0	2.70152	0.0	0.0	True
51.0	268.8	2.2	1	Maxwell	(1,)	-1	3	14.0	0.4	0.0	3.25504	0.0	0.0	True
51.0	268.8	2.2	2	Maxwell	(1,)	-1	1	193.0	0.4	2.06663636364	2.148	1.29850592353	0.0	True
51.0	268.8	2.2	2	Maxwell	(1,)	-1	2	92.5	0.4	0.0	2.70152	0.0	0.0	True
51.0	268.8	2.2	2	Maxwell	(1,)	-1	3	2.2	0.4	0.0	3.25504	0.0	0.0	True
51.0	268.8	2.2	3	Maxwell	(1,)	-1	1	150.0	0.4	0.0	2.148	0.0	0.0	True
51.0	268.8	2.2	3	Maxwell	(1,)	-1	2	50.4	0.4	0.0	2.70152	0.0	0.0	True
51.0	268.8	2.2	4	Maxwell	(1,)	-1	1	212.8	0.4	2.148	2.148	1.34962820398	0.0	True
51.0	268.8	2.2	4	Maxwell	(1,)	-1	2	113.3	0.4	0.0	2.70152	0.0	0.0	True
51.0	268.8	2.2	4	Maxwell	(1,)	-1	3	14.0	0.4	0.0	3.25504	0.0	0.0	True
52.0	268.8	-0.9	1	Maxwell	(1,)	-1	1	203.0	0.4	2.148	2.148	1.34962820398	0.0	True
52.0	268.8	-0.9	1	Maxwell	(1,)	-1	2	113.3	0.4	0.0	2.70152	0.0	0.0	True
52.0	268.8	-0.9	1	Maxwell	(1,)	-1	3	14.0	0.4	0.0	3.25504	0.0	0.0	True
52.0	268.8	-0.9	2	Maxwell	(1,)	-1	1	193.0	0.4	2.06663636364	2.148	1.29850592353	0.0	True
52.0	268.8	-0.9	2	Maxwell	(1,)	-1	2	92.5	0.4	0.0	2.70152	0.0	0.0	True
52.0	268.8	-0.9	2	Maxwell	(1,)	-1	3	2.2	0.4	0.0	3.25504	0.0	0.0	True
52.0	268.8	-0.9	3	Maxwell	(1,)	-1	1	150.0	0.4	0.0	2.148	0.0	0.0	True
52.0	268.8	-0.9	3	Maxwell	(1,)	-1	2	50.4	0.4	0.0	2.70152	0.0	0.0	True
52.0	268.8	-0.9	4	Maxwell	(1,)	-1	1	212.8	0.4	2.148	2.148	1.34962820398	0.0	True
52.0	268.8	-0.9	4	Maxwell	(1,)	-1	2	113.3	0.4	0.0	2.70152	0.0	0.0	True
52.0	268.8	-0.9	4	Maxwell	(1,)	-1	3	14.0	0.4	0.0	3.25504	0.0	0.0	True
53.0	268.8	-0.7	1	Maxwell	(1,)	-1	1	203.0	0.4	2.148	2.148	1.34962820398	0.0	True
53.0	268.8	-0.7	1	Maxwell	(1,)	-1	2	113.3	0.4	0.0	2.70152	0.0	0.0	True
53.0	268.8	-0.7	1	Maxwell	(1,)	-1	3	14.0	0.4	0.0	3.25504	0.0	0.0	True
53.0	268.8	-0.7	2	Maxwell	(1,)	-1	1	193.0	0.4	2.06663636364	2.148	1.29850592353	0.0	True
53.0	268.8	-0.7	2	Maxwell	(1,)	-1	2	92.5	0.4	0.0	2.70152	0.0	0.0	True
53.0	268.8	-0.7	2	Maxwell	(1,)	-1	3	2.2	0.4	0.0	3.25504	0.0	0.0	True
53.0	268.8	-0.7	3	Maxwell	(1,)	-1	1	150.0	0.4	0.0	2.148	0.0	0.0	True
53.0	268.8	-0.7	3	Maxwell	(1,)	-1	2	50.4	0.4	0.0	2.70152	0.0	0.0	True
53.0	268.8	-0.7	4	Maxwell	(1,)	-1	1	212.8	0.4	2.148	2.148	1.34962820398	0.0	True
53.0	268.8	-0.7	4	Maxwell	(1,)	-1	2	113.3	0.4	0.0	2.70152	0.0	0.0	True
53.0	268.8	-0.7	4	Maxwell	(1,)	-1	3	14.0	0.4	0.0	3.25504	0.0	0.0	True
54.0	269.7	0.9	1	Maxwell	(1,)	-1	1	203.9	0.4	2.148	2.148	1.34962820398	0.0	True
54.0	269.7	0.9	1	Maxwell	(1,)	-1	2	114.2	0.4	0.0	2.70152	0.0	0.0	True
54.0	269.7	0.9	1	Maxwell	(1,)	-1	3	14.9	0.4	0.0	3.25504	0.0	0.0	True
54.0	269.7	0.9	2	Maxwell	(1,)	-1	1	193.9	0.4	2.11545454545	2.148	1.3291792918	0.0	True
54.0	269.7	0.9	2	Maxwell	(1,)	-1	2	93.4	0.4	0.0	2.70152	0.0	0.0	True
54.0	269.7	0.9	2	Maxwell	(1,)	-1	3	3.1	0.4	0.0	3.25504	0.0	0.0	True
54.0	269.7	0.9	3	Maxwell	(1,)	-1	1	150.9	0.4	0.0	2.148	0.0	0.0	True
54.0	269.7	0.9	3	Maxwell	(1,)	-1	2	51.3	0.4	0.0	2.70152	0.0	0.0	True
54.0	269.7	0.9	4	Maxwell	(1,)	-1	1	213.7	0.4	2.148	2.148	1.34962820398	0.0	True
54.0	269.7	0.9	4	Maxwell	(1,)	-1	2	114.2	0.4	0.0	2.70152	0.0	0.0	True
54.0	269.7	0.9	4	Maxwell	(1,)	-1	3	14.9	0.4	0.0	3.25504	0.0	0.0	True
55.0	270.1	0.4	1	Maxwell	(1,)	-1	1	204.3	0.4	2.148	2.148	1.34962820398	0.0	True
55.0	270.1	0.4	1	Maxwell	(1,)	-1	2	114.6	0.4	0.0	2.70152	0.0	0.0	True
55.0	270.1	0.4	1	Maxwell	(1,)	-1	3	15.3	0.4	0.0	3.25504	0.0	0.0	True
55.0	270.1	0.4	2	Maxwell	(1,)	-1	1	194.3	0.4	2.13715151515	2.148	1.34281189992	0.0	True
55.0	270.1	0.4	2	Maxwell	(1,)	-1	2	93.8	0.4	0.0	2.70152	0.0	0.0	True
55.0	270.1	0.4	2	Maxwell	(1,)	-1	3	3.5	0.4	0.0	3.25504	0.0	0.0	True
55.0	270.1	0.4	3	Maxwell	(1,)	-1	1	151.3	0.4	0.0	2.148	0.0	0.0	True
55.0	270.1	0.4	3	Maxwell	(1,)	-1	2	51.7	0.4	0.0	2.70152	0.0	0.0	True
55.0	270.1	0.4	4	Maxwell	(1,)	-1	1	214.1	0.4	2.148	2.148	1.34962820398	0.0	True
55.0	270.1	0.4	4	Maxwell	(1,)	-1	2	114.6	0.4	0.0	2.70152	0.0	0.0	True
55.0	270.1	0.4	4	Maxwell	(1,)	-1	3	15.3	0.4	0.0	3.25504	0.0	0.0	True
56.0	271.9	1.8	1	Maxwell	(1,)	-1	1	206.1	0.4	2.148	2.148	1.34962820398	0.0	True
56.0	271.9	1.8	1	Maxwell	(1,)	-1	2	116.4	0.4	0.0	2.70152	0.0	0.0	True
56.0	271.9	1.8	1	Maxwell	(1,)	-1	3	17.1	0.4	0.0	3.25504	0.0	0.0	True
56.0	271.9	1.8	2	Maxwell	(1,)	-1	1	196.1	0.4	2.148	2.148	1.34962820398	0.0	True
56.0	271.9	1.8	2	Maxwell	(1,)	-1	2	95.6	0.4	0.0	2.70152	0.0	0.0	True
56.0	271.9	1.8	2	Maxwell	(1,)	-1	3	5.3	0.4	0.0	3.25504	0.0	0.0	True
56.0	271.9	1.8	3	Maxwell	(1,)	-1	1	153.1	0.4	0.0	2.148	0.0	0.0	True
56.0	271.9	1.8	3	Maxwell	(1,)	-1	2	53.5	0.4	0.0	2.70152	0.0	0.0	True
56.0	271.9	1.8	4	Maxwell	(1,)	-1	1	215.9	0.4	2.148	2.148	1.34962820398	0.0	True
56.0	271.9	1.8	4	Maxwell	(1,)	-1	2	116.4	0.4	0.0	2.70152	0.0	0.0	True
56.0	271.9	1.8	4	Maxwell	(1,)	-1	3	17.1	0.4	0.0	3.25504	0.0	0.0	True
57.0	272.3	0.4	1	Maxwell	(1,)	-1	1	206.5	0.4	2.148	2.148	1.34962820398	0.0	True
57.0	272.3	0.4	1	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
57.0	272.3	0.4	1	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
57.0	272.3	0.4	2	Maxwell	(1,)	-1	1	196.5	0.4	2.148	2.148	1.34962820398	0.0	True
57.0	272.3	0.4	2	Maxwell	(1,)	-1	2	96.0	0.4	0.0	2.70152	0.0	0.0	True
57.0	272.3	0.4	2	Maxwell	(1,)	-1	3	5.7	0.4	0.0	3.25504	0.0	0.0	True
57.0	272.3	0.4	3	Maxwell	(1,)	-1	1	153.5	0.4	0.0	2.148	0.0	0.0	True
57.0	272.3	0.4	3	Maxwell	(1,)	-1	2	53.9	0.4	0.0	2.70152	0.0	0.0	True
57.0	272.3	0.4	4	Maxwell	(1,)	-1	1	216.3	0.4	2.148	2.148	1.34962820398	0.0	True
57.0	272.3	0.4	4	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
57.0	272.3	0.4	4	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
58.0	272.3	-0.1	1	Maxwell	(1,)	-1	1	206.5	0.4	2.148	2.148	1.34962820398	0.0	True
58.0	272.3	-0.1	1	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
58.0	272.3	-0.1	1	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
58.0	272.3	-0.1	2	Maxwell	(1,)	-1	1	196.5	0.4	2.148	2.148	1.34962820398	0.0	True
58.0	272.3	-0.1	2	Maxwell	(1,)	-1	2	96.0	0.4	0.0	2.70152	0.0	0.0	True
58.0	272.3	-0.1	2	Maxwell	(1,)	-1	3	5.7	0.4	0.0	3.25504	0.0	0.0	True
58.0	272.3	-0.1	3	Maxwell	(1,)	-1	1	153.5	0.4	0.0	2.148	0.0	0.0	True
58.0	272.3	-0.1	3	Maxwell	(1,)	-1	2	53.9	0.4	0.0	2.70152	0.0	0.0	True
58.0	272.3	-0.1	4	Maxwell	(1,)	-1	1	216.3	0.4	2.148	2.148	1.34962820398	0.0	True
58.0	272.3	-0.1	4	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
58.0	272.3	-0.1	4	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
59.0	272.3	-0.4	1	Maxwell	(1,)	-1	1	206.5	0.4	2.148	2.148	1.34962820398	0.0	True
59.0	272.3	-0.4	1	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
59.0	272.3	-0.4	1	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
59.0	272.3	-0.4	2	Maxwell	(1,)	-1	1	196.5	0.4	2.148	2.148	1.34962820398	0.0	True
59.0	272.3	-0.4	2	Maxwell	(1,)	-1	2	96.0	0.4	0.0	2.70152	0.0	0.0	True
59.0	272.3	-0.4	2	Maxwell	(1,)	-1	3	5.7	0.4	0.0	3.25504	0.0	0.0	True
59.0	272.3	-0.4	3	Maxwell	(1,)	-1	1	153.5	0.4	0.0	2.148	0.0	0.0	True
59.0	272.3	-0.4	3	Maxwell	(1,)	-1	2	53.9	0.4	0.0	2.70152	0.0	0.0	True
59.0	272.3	-0.4	4	Maxwell	(1,)	-1	1	216.3	0.4	2.148	2.148	1.34962820398	0.0	True
59.0	272.3	-0.4	4	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
59.0	272.3	-0.4	4	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
60.0	272.3	-2.9	1	Maxwell	(1,)	-1	1	206.5	0.4	2.148	2.148	1.34962820398	0.0	True
60.0	272.3	-2.9	1	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
60.0	272.3	-2.9	1	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
60.0	272.3	-2.9	2	Maxwell	(1,)	-1	1	196.5	0.4	2.148	2.148	1.34962820398	0.0	True
60.0	272.3	-2.9	2	Maxwell	(1,)	-1	2	96.0	0.4	0.0	2.70152	0.0	0.0	True
60.0	272.3	-2.9	2	Maxwell	(1,)	-1	3	5.7	0.4	0.0	3.25504	0.0	0.0	True
60.0	272.3	-2.9	3	Maxwell	(1,)	-1	1	153.5	0.4	0.0	2.148	0.0	0.0	True
60.0	272.3	-2.9	3	Maxwell	(1,)	-1	2	53.9	0.4	0.0	2.70152	0.0	0.0	True
60.0	272.3	-2.9	4	Maxwell	(1,)	-1	1	216.3	0.4	2.148	2.148	1.34962820398	0.0	True
60.0	272.3	-2.9	4	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
60.0	272.3	-2.9	4	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
61.0	272.3	-3.3	1	Maxwell	(1,)	-1	1	206.5	0.4	2.148	2.148	1.34962820398	0.0	True
61.0	272.3	-3.3	1	Maxwell	(1,)	-1	2	116.8	0.4	0.0	2.70152	0.0	0.0	True
61.0	272.3	-3.3	1	Maxwell	(1,)	-1	3	17.5	0.4	0.0	3.25504	0.0	0.0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	1	196.5	0.4	2.148	2.148	1.34962820398	0.0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	2	96.0	0.4	0.0	2.70152	0.0	0.0	True
61.0	272.3	-3.3	2	Maxwell	(1,)	-1	3	5.7	0.4	0.0	3.25504	0.0	0.0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	1	153.5	0.4	0.0	2.148	0.0	0.0	True
61.0	272.3	-3.3	3	Maxwell	(1,)	-1	2	53.9	0.4	0.0	2.70152	0.0	0.0	True
61.0	272.3	-3.3	4	Maxwell	(1,)	-1	1	216.3	0.4	2.148	2.148	1.34962820398	0.0	True
